id,category,pos_human,part_id
701,Democratic Party,33,371
701,Democratic Party,,511
701,Democratic Party,,403
701,Democratic Party,12,388
701,Democratic Party,39,257
701,Democratic Party,32,407
701,Democratic Party,38,469
701,Democratic Party,45,278
701,Democratic Party,36,563
176,Democratic Party,30,403
176,Democratic Party,17,28
176,Democratic Party,23,371
176,Democratic Party,9,147
176,Democratic Party,100,449
176,Democratic Party,27,471
176,Democratic Party,20,121
176,Democratic Party,25,278
176,Democratic Party,1,469
176,Democratic Party,22,510
176,Democratic Party,0,563
176,Democratic Party,8,188
176,Democratic Party,28,407
176,Democratic Party,29,176
176,Democratic Party,21,257
176,Democratic Party,34,511
176,Democratic Party,35,473
176,Democratic Party,0,388
176,Democratic Party,0,346
176,Democratic Party,8,156
736,Democratic Party,50,403
736,Democratic Party,62,28
736,Democratic Party,59,188
736,Democratic Party,96,121
736,Democratic Party,,471
736,Democratic Party,47,176
736,Democratic Party,27,147
736,Democratic Party,37,563
736,Democratic Party,82,257
736,Democratic Party,,156
736,Democratic Party,33,346
736,Democratic Party,50,510
736,Democratic Party,,449
736,Democratic Party,,511
736,Democratic Party,46,278
736,Democratic Party,56,469
736,Democratic Party,70,407
736,Democratic Party,35,371
736,Democratic Party,73,388
736,Democratic Party,50,473
193,Democratic Party,,346
193,Democratic Party,44,28
193,Democratic Party,,511
193,Democratic Party,,471
193,Democratic Party,,176
193,Democratic Party,0,449
193,Democratic Party,43,563
193,Democratic Party,8,121
193,Democratic Party,,473
193,Democratic Party,,407
193,Democratic Party,,403
193,Democratic Party,,156
193,Democratic Party,,371
193,Democratic Party,43,188
193,Democratic Party,,469
193,Democratic Party,,257
193,Democratic Party,,147
193,Democratic Party,50,388
193,Democratic Party,50,510
193,Democratic Party,46,278
605,Democratic Party,,371
605,Democratic Party,9,121
605,Democratic Party,,28
605,Democratic Party,,449
605,Democratic Party,,257
605,Democratic Party,14,176
605,Democratic Party,,403
605,Democratic Party,,156
605,Democratic Party,45,469
605,Democratic Party,,511
605,Democratic Party,,147
605,Democratic Party,,278
605,Democratic Party,31,407
605,Democratic Party,,471
605,Democratic Party,24,388
605,Democratic Party,,473
605,Democratic Party,,346
605,Democratic Party,,510
605,Democratic Party,57,188
605,Democratic Party,,563
596,Democratic Party,42,28
596,Democratic Party,15,156
596,Democratic Party,32,188
596,Democratic Party,18,510
596,Democratic Party,44,176
596,Democratic Party,15,147
596,Democratic Party,0,346
596,Democratic Party,100,449
596,Democratic Party,2,511
596,Democratic Party,9,121
596,Democratic Party,24,257
596,Democratic Party,0,563
596,Democratic Party,36,407
596,Democratic Party,36,371
596,Democratic Party,1,469
596,Democratic Party,0,471
596,Democratic Party,23,403
596,Democratic Party,13,388
596,Democratic Party,25,473
596,Democratic Party,44,278
438,Democratic Party,,28
438,Democratic Party,39,469
438,Democratic Party,50,510
438,Democratic Party,60,403
438,Democratic Party,25,278
438,Democratic Party,,388
438,Democratic Party,,371
438,Democratic Party,,257
438,Democratic Party,12,121
438,Democratic Party,,147
438,Democratic Party,,176
438,Democratic Party,,473
438,Democratic Party,,511
438,Democratic Party,25,156
438,Democratic Party,,407
438,Democratic Party,,471
438,Democratic Party,0,449
438,Democratic Party,38,346
438,Democratic Party,42,188
438,Democratic Party,,563
377,Democratic Party,100,449
377,Democratic Party,21,371
377,Democratic Party,16,471
377,Democratic Party,46,257
377,Democratic Party,22,511
377,Democratic Party,22,388
377,Democratic Party,29,278
377,Democratic Party,16,156
377,Democratic Party,40,469
377,Democratic Party,21,147
377,Democratic Party,38,407
377,Democratic Party,5,121
377,Democratic Party,6,563
377,Democratic Party,45,176
377,Democratic Party,0,346
377,Democratic Party,,473
377,Democratic Party,18,403
377,Democratic Party,11,188
377,Democratic Party,45,28
377,Democratic Party,39,510
1,Democratic Party,,473
1,Democratic Party,43,188
1,Democratic Party,,156
1,Democratic Party,,371
1,Democratic Party,,346
1,Democratic Party,,147
1,Democratic Party,50,388
1,Democratic Party,,510
1,Democratic Party,46,278
1,Democratic Party,,403
1,Democratic Party,45,28
1,Democratic Party,,176
1,Democratic Party,,469
1,Democratic Party,,407
1,Democratic Party,,511
1,Democratic Party,,563
1,Democratic Party,0,449
1,Democratic Party,,471
1,Democratic Party,,257
1,Democratic Party,9,121
461,Democratic Party,23,407
461,Democratic Party,12,156
461,Democratic Party,45,473
461,Democratic Party,25,176
461,Democratic Party,28,511
461,Democratic Party,13,147
461,Democratic Party,31,188
461,Democratic Party,37,28
461,Democratic Party,26,371
461,Democratic Party,0,346
461,Democratic Party,23,388
461,Democratic Party,4,469
461,Democratic Party,3,403
461,Democratic Party,11,121
461,Democratic Party,22,471
461,Democratic Party,0,278
461,Democratic Party,25,257
461,Democratic Party,100,449
461,Democratic Party,21,510
461,Democratic Party,0,563
586,Democratic Party,,511
586,Democratic Party,45,510
586,Democratic Party,4,121
586,Democratic Party,0,176
586,Democratic Party,13,147
586,Democratic Party,100,449
586,Democratic Party,39,188
586,Democratic Party,24,28
586,Democratic Party,38,407
586,Democratic Party,31,388
586,Democratic Party,46,257
586,Democratic Party,30,469
586,Democratic Party,0,346
586,Democratic Party,24,403
586,Democratic Party,19,371
586,Democratic Party,50,473
586,Democratic Party,14,563
586,Democratic Party,24,278
586,Democratic Party,0,471
586,Democratic Party,5,156
630,Republican Party,88,447
630,Republican Party,79,492
630,Republican Party,,2
630,Republican Party,100,578
630,Republican Party,100,274
630,Republican Party,20,372
630,Republican Party,99,114
630,Republican Party,90,31
630,Republican Party,100,417
630,Republican Party,96,273
630,Republican Party,100,181
630,Republican Party,100,316
630,Republican Party,69,460
630,Republican Party,88,94
630,Republican Party,75,144
630,Republican Party,76,355
630,Republican Party,33,295
630,Republican Party,92,207
630,Republican Party,65,120
546,Republican Party,95,120
546,Republican Party,92,31
546,Republican Party,93,295
546,Republican Party,99,460
546,Republican Party,61,417
546,Republican Party,84,114
546,Republican Party,,2
546,Republican Party,82,94
546,Republican Party,71,492
546,Republican Party,91,273
546,Republican Party,73,181
546,Republican Party,50,316
546,Republican Party,100,447
546,Republican Party,53,274
546,Republican Party,100,372
546,Republican Party,100,144
546,Republican Party,81,207
546,Republican Party,100,578
546,Republican Party,67,355
93,Republican Party,,273
93,Republican Party,,316
93,Republican Party,,492
93,Republican Party,,181
93,Republican Party,,460
93,Republican Party,,144
93,Republican Party,,120
93,Republican Party,,355
93,Republican Party,,447
93,Republican Party,,2
93,Republican Party,50,417
93,Republican Party,,274
93,Republican Party,89,94
93,Republican Party,,295
93,Republican Party,,207
93,Republican Party,,31
93,Republican Party,,114
93,Republican Party,,578
93,Republican Party,,372
169,Republican Party,100,372
169,Republican Party,100,316
169,Republican Party,68,120
169,Republican Party,100,181
169,Republican Party,82,274
169,Republican Party,92,273
169,Republican Party,84,31
169,Republican Party,76,492
169,Republican Party,75,144
169,Republican Party,87,295
169,Republican Party,67,355
169,Republican Party,85,578
169,Republican Party,100,114
169,Republican Party,,2
169,Republican Party,,460
169,Republican Party,94,207
169,Republican Party,100,417
169,Republican Party,94,94
169,Republican Party,100,447
465,Republican Party,16,492
465,Republican Party,94,31
465,Republican Party,94,94
465,Republican Party,73,120
465,Republican Party,79,372
465,Republican Party,,2
465,Republican Party,100,114
465,Republican Party,68,355
465,Republican Party,100,295
465,Republican Party,76,417
465,Republican Party,73,144
465,Republican Party,,460
465,Republican Party,93,273
465,Republican Party,100,316
465,Republican Party,85,447
465,Republican Party,96,274
465,Republican Party,100,578
465,Republican Party,100,207
465,Republican Party,100,181
290,Republican Party,,2
290,Republican Party,24,417
290,Republican Party,40,492
290,Republican Party,52,273
290,Republican Party,72,460
290,Republican Party,50,316
290,Republican Party,26,207
290,Republican Party,,447
290,Republican Party,,578
290,Republican Party,53,120
290,Republican Party,,274
290,Republican Party,,295
290,Republican Party,,181
290,Republican Party,,31
290,Republican Party,57,355
290,Republican Party,,94
290,Republican Party,49,114
290,Republican Party,65,144
290,Republican Party,74,372
26,Republican Party,80,355
26,Republican Party,100,114
26,Republican Party,100,144
26,Republican Party,98,273
26,Republican Party,99,316
26,Republican Party,100,181
26,Republican Party,100,372
26,Republican Party,0,460
26,Republican Party,83,120
26,Republican Party,94,492
26,Republican Party,100,447
26,Republican Party,100,578
26,Republican Party,100,274
26,Republican Party,70,417
26,Republican Party,90,94
26,Republican Party,90,31
26,Republican Party,100,207
26,Republican Party,100,295
26,Republican Party,,2
896,Republican Party,93,114
896,Republican Party,97,120
896,Republican Party,,2
896,Republican Party,100,181
896,Republican Party,84,207
896,Republican Party,77,273
896,Republican Party,76,94
896,Republican Party,100,316
896,Republican Party,56,31
896,Republican Party,67,295
896,Republican Party,79,355
896,Republican Party,49,447
896,Republican Party,73,417
896,Republican Party,76,578
896,Republican Party,100,144
896,Republican Party,55,274
896,Republican Party,89,492
896,Republican Party,,460
896,Republican Party,86,372
698,Republican Party,50,417
698,Republican Party,,274
698,Republican Party,,207
698,Republican Party,,316
698,Republican Party,,447
698,Republican Party,,181
698,Republican Party,,460
698,Republican Party,55,120
698,Republican Party,,144
698,Republican Party,47,273
698,Republican Party,100,94
698,Republican Party,,295
698,Republican Party,,578
698,Republican Party,47,355
698,Republican Party,57,2
698,Republican Party,,114
698,Republican Party,,492
698,Republican Party,92,372
698,Republican Party,,31
551,Republican Party,64,492
551,Republican Party,50,578
551,Republican Party,46,2
551,Republican Party,94,372
551,Republican Party,14,120
551,Republican Party,35,207
551,Republican Party,30,355
551,Republican Party,50,316
551,Republican Party,59,295
551,Republican Party,50,94
551,Republican Party,28,417
551,Republican Party,,31
551,Republican Party,28,273
551,Republican Party,82,460
551,Republican Party,48,274
551,Republican Party,45,447
551,Republican Party,,181
551,Republican Party,59,114
551,Republican Party,71,144
562,Republican Party,75,31
562,Republican Party,100,316
562,Republican Party,84,120
562,Republican Party,15,114
562,Republican Party,61,94
562,Republican Party,100,144
562,Republican Party,84,578
562,Republican Party,,2
562,Republican Party,62,207
562,Republican Party,85,447
562,Republican Party,66,355
562,Republican Party,68,295
562,Republican Party,80,273
562,Republican Party,60,274
562,Republican Party,,181
562,Republican Party,50,417
562,Republican Party,60,492
562,Republican Party,92,372
562,Republican Party,,460
765,Republican Party,100,316
765,Republican Party,100,578
765,Republican Party,,2
765,Republican Party,96,120
765,Republican Party,87,114
765,Republican Party,83,355
765,Republican Party,100,181
765,Republican Party,100,447
765,Republican Party,100,417
765,Republican Party,64,274
765,Republican Party,67,31
765,Republican Party,,460
765,Republican Party,74,207
765,Republican Party,100,372
765,Republican Party,70,492
765,Republican Party,97,94
765,Republican Party,100,295
765,Republican Party,76,144
765,Republican Party,91,273
352,Republican Party,,2
352,Republican Party,86,492
352,Republican Party,100,316
352,Republican Party,88,94
352,Republican Party,90,31
352,Republican Party,100,114
352,Republican Party,80,207
352,Republican Party,74,295
352,Republican Party,91,120
352,Republican Party,100,181
352,Republican Party,100,372
352,Republican Party,,460
352,Republican Party,100,578
352,Republican Party,73,273
352,Republican Party,75,355
352,Republican Party,100,274
352,Republican Party,65,417
352,Republican Party,100,447
352,Republican Party,100,144
658,Republican Party,54,355
658,Republican Party,,2
658,Republican Party,86,114
658,Republican Party,,316
658,Republican Party,74,144
658,Republican Party,,460
658,Republican Party,100,181
658,Republican Party,71,492
658,Republican Party,90,273
658,Republican Party,,31
658,Republican Party,,372
658,Republican Party,100,447
658,Republican Party,21,417
658,Republican Party,100,274
658,Republican Party,100,207
658,Republican Party,85,94
658,Republican Party,91,120
658,Republican Party,100,295
658,Republican Party,100,578
827,Republican Party,,460
827,Republican Party,,2
827,Republican Party,50,447
827,Republican Party,99,372
827,Republican Party,,207
827,Republican Party,,120
827,Republican Party,64,492
827,Republican Party,,181
827,Republican Party,,114
827,Republican Party,,31
827,Republican Party,61,295
827,Republican Party,51,355
827,Republican Party,,274
827,Republican Party,50,578
827,Republican Party,58,273
827,Republican Party,70,417
827,Republican Party,,144
827,Republican Party,71,94
827,Republican Party,,316
790,Democratic Party,25,295
790,Democratic Party,39,274
790,Democratic Party,48,94
790,Democratic Party,25,144
790,Democratic Party,,2
790,Democratic Party,,181
790,Democratic Party,,31
790,Democratic Party,41,273
790,Democratic Party,23,114
790,Democratic Party,21,120
790,Democratic Party,32,207
790,Democratic Party,50,578
790,Democratic Party,50,316
790,Democratic Party,77,372
790,Democratic Party,0,460
790,Democratic Party,69,417
790,Democratic Party,20,447
790,Democratic Party,32,492
790,Democratic Party,59,355
140,Democratic Party,,31
140,Democratic Party,,447
140,Democratic Party,,2
140,Democratic Party,,144
140,Democratic Party,,181
140,Democratic Party,,417
140,Democratic Party,33,120
140,Democratic Party,32,273
140,Democratic Party,24,492
140,Democratic Party,,274
140,Democratic Party,,316
140,Democratic Party,,114
140,Democratic Party,,94
140,Democratic Party,86,372
140,Democratic Party,33,295
140,Democratic Party,,578
140,Democratic Party,,355
140,Democratic Party,,207
140,Democratic Party,,460
228,Democratic Party,19,372
228,Democratic Party,,181
228,Democratic Party,28,120
228,Democratic Party,16,295
228,Democratic Party,18,273
228,Democratic Party,,144
228,Democratic Party,,2
228,Democratic Party,35,274
228,Democratic Party,1,316
228,Democratic Party,14,492
228,Democratic Party,37,355
228,Democratic Party,30,207
228,Democratic Party,42,31
228,Democratic Party,26,417
228,Democratic Party,39,114
228,Democratic Party,,447
228,Democratic Party,31,460
228,Democratic Party,48,94
228,Democratic Party,46,578
812,Democratic Party,,181
812,Democratic Party,50,144
812,Democratic Party,62,417
812,Democratic Party,,114
812,Democratic Party,50,316
812,Democratic Party,,31
812,Democratic Party,50,274
812,Democratic Party,50,578
812,Democratic Party,,460
812,Democratic Party,47,273
812,Democratic Party,50,447
812,Democratic Party,35,492
812,Democratic Party,,120
812,Democratic Party,27,295
812,Democratic Party,50,355
812,Democratic Party,50,94
812,Democratic Party,,207
812,Democratic Party,33,372
812,Democratic Party,,2
52,Democratic Party,50,274
52,Democratic Party,,2
52,Democratic Party,50,447
52,Democratic Party,48,273
52,Democratic Party,50,144
52,Democratic Party,50,355
52,Democratic Party,63,94
52,Democratic Party,50,417
52,Democratic Party,,181
52,Democratic Party,50,114
52,Democratic Party,,207
52,Democratic Party,39,31
52,Democratic Party,,460
52,Democratic Party,,120
52,Democratic Party,100,372
52,Democratic Party,50,316
52,Democratic Party,41,492
52,Democratic Party,91,295
52,Democratic Party,74,578
340,Democratic Party,50,316
340,Democratic Party,50,144
340,Democratic Party,,447
340,Democratic Party,,2
340,Democratic Party,,578
340,Democratic Party,30,295
340,Democratic Party,23,372
340,Democratic Party,,181
340,Democratic Party,50,417
340,Democratic Party,41,207
340,Democratic Party,,274
340,Democratic Party,,31
340,Democratic Party,47,94
340,Democratic Party,67,460
340,Democratic Party,29,492
340,Democratic Party,67,273
340,Democratic Party,,120
340,Democratic Party,47,114
340,Democratic Party,,355
506,Democratic Party,,2
506,Democratic Party,21,144
506,Democratic Party,39,31
506,Democratic Party,50,355
506,Democratic Party,19,274
506,Democratic Party,31,295
506,Democratic Party,50,447
506,Democratic Party,88,372
506,Democratic Party,42,94
506,Democratic Party,23,460
506,Democratic Party,7,273
506,Democratic Party,50,417
506,Democratic Party,18,316
506,Democratic Party,22,492
506,Democratic Party,43,578
506,Democratic Party,44,114
506,Democratic Party,,181
506,Democratic Party,,207
506,Democratic Party,41,120
486,Democratic Party,13,273
486,Democratic Party,23,31
486,Democratic Party,32,460
486,Democratic Party,10,120
486,Democratic Party,33,94
486,Democratic Party,11,207
486,Democratic Party,0,274
486,Democratic Party,33,447
486,Democratic Party,,181
486,Democratic Party,0,316
486,Democratic Party,27,355
486,Democratic Party,,2
486,Democratic Party,75,372
486,Democratic Party,23,492
486,Democratic Party,0,144
486,Democratic Party,0,114
486,Democratic Party,0,578
486,Democratic Party,9,295
486,Democratic Party,24,417
639,Democratic Party,,31
639,Democratic Party,100,316
639,Democratic Party,50,94
639,Democratic Party,,2
639,Democratic Party,50,114
639,Democratic Party,85,460
639,Democratic Party,56,273
639,Democratic Party,80,372
639,Democratic Party,46,274
639,Democratic Party,50,447
639,Democratic Party,50,355
639,Democratic Party,,207
639,Democratic Party,50,144
639,Democratic Party,58,181
639,Democratic Party,41,120
639,Democratic Party,24,492
639,Democratic Party,58,417
639,Democratic Party,39,295
639,Democratic Party,50,578
229,Democratic Party,50,316
229,Democratic Party,47,273
229,Democratic Party,50,94
229,Democratic Party,,31
229,Democratic Party,,181
229,Democratic Party,,114
229,Democratic Party,,207
229,Democratic Party,30,295
229,Democratic Party,54,355
229,Democratic Party,50,578
229,Democratic Party,50,274
229,Democratic Party,50,417
229,Democratic Party,47,447
229,Democratic Party,99,372
229,Democratic Party,,120
229,Democratic Party,37,492
229,Democratic Party,22,460
229,Democratic Party,50,144
229,Democratic Party,,2
18,Democratic Party,24,94
18,Democratic Party,6,2
18,Democratic Party,50,447
18,Democratic Party,0,316
18,Democratic Party,46,295
18,Democratic Party,91,372
18,Democratic Party,6,31
18,Democratic Party,16,114
18,Democratic Party,35,355
18,Democratic Party,33,417
18,Democratic Party,16,578
18,Democratic Party,,181
18,Democratic Party,41,120
18,Democratic Party,24,492
18,Democratic Party,,460
18,Democratic Party,17,207
18,Democratic Party,49,274
18,Democratic Party,0,144
18,Democratic Party,30,273
68,Democratic Party,,2
68,Democratic Party,0,274
68,Democratic Party,17,207
68,Democratic Party,9,31
68,Democratic Party,81,144
68,Democratic Party,0,295
68,Democratic Party,1,114
68,Democratic Party,0,316
68,Democratic Party,0,372
68,Democratic Party,15,273
68,Democratic Party,20,417
68,Democratic Party,0,181
68,Democratic Party,0,578
68,Democratic Party,100,460
68,Democratic Party,76,355
68,Democratic Party,19,447
68,Democratic Party,28,492
68,Democratic Party,46,94
68,Democratic Party,36,120
408,Democratic Party,15,372
408,Democratic Party,66,417
408,Democratic Party,46,274
408,Democratic Party,41,94
408,Democratic Party,53,355
408,Democratic Party,,207
408,Democratic Party,10,31
408,Democratic Party,76,181
408,Democratic Party,30,460
408,Democratic Party,83,273
408,Democratic Party,54,578
408,Democratic Party,50,316
408,Democratic Party,50,114
408,Democratic Party,74,144
408,Democratic Party,,2
408,Democratic Party,44,492
408,Democratic Party,34,447
408,Democratic Party,88,295
408,Democratic Party,59,120
530,Democratic Party,,274
530,Democratic Party,,31
530,Democratic Party,,120
530,Democratic Party,,316
530,Democratic Party,50,417
530,Democratic Party,,207
530,Democratic Party,,447
530,Democratic Party,,181
530,Democratic Party,,144
530,Democratic Party,,578
530,Democratic Party,,460
530,Democratic Party,,2
530,Democratic Party,,114
530,Democratic Party,,273
530,Democratic Party,,372
530,Democratic Party,,295
530,Democratic Party,,355
530,Democratic Party,,94
530,Democratic Party,34,492
661,Democratic Party,,460
661,Democratic Party,26,355
661,Democratic Party,0,144
661,Democratic Party,0,578
661,Democratic Party,33,207
661,Democratic Party,83,372
661,Democratic Party,34,295
661,Democratic Party,15,447
661,Democratic Party,19,181
661,Democratic Party,11,31
661,Democratic Party,36,274
661,Democratic Party,0,417
661,Democratic Party,14,492
661,Democratic Party,47,114
661,Democratic Party,30,94
661,Democratic Party,0,316
661,Democratic Party,,2
661,Democratic Party,38,273
661,Democratic Party,16,120
90,Republican Party,11,479
90,Republican Party,,452
90,Republican Party,37,507
90,Republican Party,,38
90,Republican Party,,480
90,Republican Party,50,255
90,Republican Party,82,227
90,Republican Party,,154
90,Republican Party,38,325
90,Republican Party,,283
90,Republican Party,,217
90,Republican Party,,60
90,Republican Party,,243
90,Republican Party,,421
90,Republican Party,27,365
90,Republican Party,25,157
90,Republican Party,62,433
90,Republican Party,,89
90,Republican Party,87,580
90,Republican Party,,537
393,Republican Party,43,433
393,Republican Party,81,580
393,Republican Party,,480
393,Republican Party,41,283
393,Republican Party,67,60
393,Republican Party,19,157
393,Republican Party,25,255
393,Republican Party,,217
393,Republican Party,,243
393,Republican Party,,89
393,Republican Party,,154
393,Republican Party,19,479
393,Republican Party,34,325
393,Republican Party,,227
393,Republican Party,,421
393,Republican Party,70,365
393,Republican Party,35,507
393,Republican Party,,537
393,Republican Party,45,38
393,Republican Party,20,452
177,Republican Party,92,60
177,Republican Party,89,580
177,Republican Party,75,89
177,Republican Party,100,365
177,Republican Party,93,255
177,Republican Party,50,154
177,Republican Party,100,217
177,Republican Party,89,507
177,Republican Party,91,325
177,Republican Party,87,283
177,Republican Party,65,433
177,Republican Party,89,452
177,Republican Party,69,421
177,Republican Party,100,38
177,Republican Party,64,157
177,Republican Party,78,480
177,Republican Party,95,479
177,Republican Party,95,227
177,Republican Party,78,537
177,Republican Party,0,243
653,Republican Party,,537
653,Republican Party,60,283
653,Republican Party,100,217
653,Republican Party,86,580
653,Republican Party,50,157
653,Republican Party,,507
653,Republican Party,,243
653,Republican Party,63,38
653,Republican Party,,89
653,Republican Party,67,227
653,Republican Party,,452
653,Republican Party,,325
653,Republican Party,,421
653,Republican Party,100,365
653,Republican Party,45,255
653,Republican Party,89,479
653,Republican Party,62,433
653,Republican Party,78,60
653,Republican Party,48,480
653,Republican Party,,154
588,Republican Party,81,157
588,Republican Party,73,38
588,Republican Party,100,537
588,Republican Party,68,89
588,Republican Party,100,217
588,Republican Party,74,154
588,Republican Party,100,243
588,Republican Party,77,227
588,Republican Party,85,580
588,Republican Party,,60
588,Republican Party,,325
588,Republican Party,,480
588,Republican Party,89,507
588,Republican Party,61,421
588,Republican Party,100,255
588,Republican Party,94,479
588,Republican Party,94,452
588,Republican Party,90,365
588,Republican Party,69,433
588,Republican Party,92,283
651,Republican Party,66,227
651,Republican Party,74,38
651,Republican Party,42,433
651,Republican Party,88,452
651,Republican Party,37,421
651,Republican Party,100,365
651,Republican Party,100,243
651,Republican Party,50,154
651,Republican Party,84,580
651,Republican Party,67,325
651,Republican Party,56,60
651,Republican Party,62,283
651,Republican Party,72,255
651,Republican Party,,89
651,Republican Party,56,217
651,Republican Party,41,507
651,Republican Party,100,157
651,Republican Party,55,479
651,Republican Party,75,480
651,Republican Party,16,537
192,Republican Party,89,479
192,Republican Party,100,38
192,Republican Party,100,365
192,Republican Party,100,537
192,Republican Party,92,60
192,Republican Party,92,227
192,Republican Party,68,157
192,Republican Party,62,325
192,Republican Party,100,243
192,Republican Party,100,507
192,Republican Party,100,154
192,Republican Party,100,217
192,Republican Party,87,580
192,Republican Party,94,283
192,Republican Party,92,452
192,Republican Party,99,480
192,Republican Party,4,421
192,Republican Party,93,89
192,Republican Party,82,255
192,Republican Party,41,433
117,Republican Party,68,227
117,Republican Party,98,479
117,Republican Party,91,452
117,Republican Party,100,157
117,Republican Party,78,255
117,Republican Party,100,154
117,Republican Party,100,217
117,Republican Party,82,38
117,Republican Party,90,283
117,Republican Party,92,365
117,Republican Party,,89
117,Republican Party,42,433
117,Republican Party,100,480
117,Republican Party,99,507
117,Republican Party,63,60
117,Republican Party,50,243
117,Republican Party,21,580
117,Republican Party,85,325
117,Republican Party,100,537
117,Republican Party,88,421
159,Republican Party,39,89
159,Republican Party,81,227
159,Republican Party,50,283
159,Republican Party,58,60
159,Republican Party,18,157
159,Republican Party,50,243
159,Republican Party,32,479
159,Republican Party,85,537
159,Republican Party,65,433
159,Republican Party,30,255
159,Republican Party,100,217
159,Republican Party,53,38
159,Republican Party,78,421
159,Republican Party,35,507
159,Republican Party,85,365
159,Republican Party,89,580
159,Republican Party,49,154
159,Republican Party,34,325
159,Republican Party,16,480
159,Republican Party,16,452
44,Republican Party,,227
44,Republican Party,,452
44,Republican Party,,154
44,Republican Party,,217
44,Republican Party,,60
44,Republican Party,,89
44,Republican Party,54,537
44,Republican Party,5,365
44,Republican Party,40,433
44,Republican Party,73,283
44,Republican Party,,421
44,Republican Party,,480
44,Republican Party,86,580
44,Republican Party,,325
44,Republican Party,,507
44,Republican Party,,479
44,Republican Party,,243
44,Republican Party,,157
44,Republican Party,,255
44,Republican Party,61,38
387,Republican Party,54,507
387,Republican Party,,480
387,Republican Party,,38
387,Republican Party,,433
387,Republican Party,,421
387,Republican Party,47,60
387,Republican Party,,217
387,Republican Party,41,154
387,Republican Party,67,157
387,Republican Party,29,537
387,Republican Party,50,283
387,Republican Party,,243
387,Republican Party,,89
387,Republican Party,82,227
387,Republican Party,68,365
387,Republican Party,,452
387,Republican Party,34,325
387,Republican Party,56,479
387,Republican Party,88,580
387,Republican Party,63,255
599,Republican Party,50,243
599,Republican Party,21,479
599,Republican Party,31,325
599,Republican Party,75,217
599,Republican Party,51,60
599,Republican Party,62,507
599,Republican Party,68,283
599,Republican Party,43,433
599,Republican Party,62,452
599,Republican Party,72,255
599,Republican Party,76,227
599,Republican Party,,89
599,Republican Party,,480
599,Republican Party,61,537
599,Republican Party,32,157
599,Republican Party,26,421
599,Republican Party,85,365
599,Republican Party,78,38
599,Republican Party,,154
599,Republican Party,86,580
802,Republican Party,84,60
802,Republican Party,78,89
802,Republican Party,100,227
802,Republican Party,89,479
802,Republican Party,85,154
802,Republican Party,68,325
802,Republican Party,78,580
802,Republican Party,97,480
802,Republican Party,100,243
802,Republican Party,97,365
802,Republican Party,100,157
802,Republican Party,100,217
802,Republican Party,96,507
802,Republican Party,87,452
802,Republican Party,81,255
802,Republican Party,87,421
802,Republican Party,64,433
802,Republican Party,100,537
802,Republican Party,91,283
802,Republican Party,87,38
838,Republican Party,46,433
838,Republican Party,93,452
838,Republican Party,92,507
838,Republican Party,12,421
838,Republican Party,100,38
838,Republican Party,98,537
838,Republican Party,95,480
838,Republican Party,83,479
838,Republican Party,100,154
838,Republican Party,87,227
838,Republican Party,80,325
838,Republican Party,100,243
838,Republican Party,88,60
838,Republican Party,95,255
838,Republican Party,92,283
838,Republican Party,91,365
838,Republican Party,99,157
838,Republican Party,83,89
838,Republican Party,100,217
838,Republican Party,84,580
834,Republican Party,74,421
834,Republican Party,33,325
834,Republican Party,92,60
834,Republican Party,76,507
834,Republican Party,100,38
834,Republican Party,95,157
834,Republican Party,96,227
834,Republican Party,91,479
834,Republican Party,93,452
834,Republican Party,100,217
834,Republican Party,76,154
834,Republican Party,81,255
834,Republican Party,100,365
834,Republican Party,100,537
834,Republican Party,94,283
834,Republican Party,37,433
834,Republican Party,100,243
834,Republican Party,89,580
834,Republican Party,86,480
834,Republican Party,81,89
455,Democratic Party,34,325
455,Democratic Party,26,89
455,Democratic Party,25,283
455,Democratic Party,,537
455,Democratic Party,31,38
455,Democratic Party,,243
455,Democratic Party,39,479
455,Democratic Party,11,365
455,Democratic Party,23,255
455,Democratic Party,84,580
455,Democratic Party,20,480
455,Democratic Party,58,227
455,Democratic Party,50,60
455,Democratic Party,,154
455,Democratic Party,,452
455,Democratic Party,6,157
455,Democratic Party,40,507
455,Democratic Party,22,217
455,Democratic Party,,421
455,Democratic Party,65,433
636,Democratic Party,50,157
636,Democratic Party,65,255
636,Democratic Party,0,217
636,Democratic Party,,325
636,Democratic Party,12,452
636,Democratic Party,24,537
636,Democratic Party,85,580
636,Democratic Party,72,433
636,Democratic Party,27,227
636,Democratic Party,9,479
636,Democratic Party,86,243
636,Democratic Party,29,89
636,Democratic Party,20,507
636,Democratic Party,,154
636,Democratic Party,15,365
636,Democratic Party,29,421
636,Democratic Party,33,283
636,Democratic Party,12,60
636,Democratic Party,6,480
636,Democratic Party,47,38
739,Democratic Party,0,154
739,Democratic Party,0,38
739,Democratic Party,0,365
739,Democratic Party,16,480
739,Democratic Party,15,452
739,Democratic Party,1,60
739,Democratic Party,15,89
739,Democratic Party,0,243
739,Democratic Party,83,580
739,Democratic Party,73,421
739,Democratic Party,42,325
739,Democratic Party,38,433
739,Democratic Party,8,283
739,Democratic Party,15,255
739,Democratic Party,23,537
739,Democratic Party,28,157
739,Democratic Party,0,217
739,Democratic Party,0,227
739,Democratic Party,0,479
739,Democratic Party,10,507
307,Democratic Party,,537
307,Democratic Party,45,38
